,paper_id,title,authors,year,venue,doi,source_database
957,crossref_10.1101_2023.11.16.567479,Drug Response Prediction and Biomarker Discovery Using Multi-Modal Deep Learning,Taj Farzan; Stein Lincoln D.,2023,,10.1101/2023.11.16.567479,Crossref
958,ss_304b640c1b2559ac1442ac9be54853ac80ec248c,Multimodal data fusion for cancer biomarker discovery with deep learning,S. Steyaert; Marija Pizurica; D. Nagaraj; Priya Khandelwal; T. Hernandez-Boussard,2023,Nature Machine Intelligence,10.1038/s42256-023-00633-5,SemanticScholar
959,crossref_10.21203_rs.3.rs-1754568_v3,Deep Learning Analysis of Single-Cell Data Reveals Unique Genetic Features Of COVID-19 Severities,Schonfeld Elan,2023,,10.21203/rs.3.rs-1754568/v3,Crossref
960,pmid_36736097,Deep multimodal graph-based network for survival prediction from highly multiplexed images and patient variables.,Fu Xiaohang; Patrick Ellis; Yang Jean Y H; Feng David Dagan; Kim Jinman,2023,Computers in biology and medicine,10.1016/j.compbiomed.2023.106576,PubMed
961,pmid_37196763,An Inflection Point in Cancer Protein Biomarkers: What was and What's Next.,Barker Anna D; Alba Mario M; Mallick Parag; Agus David B; Lee Jerry S H,2023,Molecular & cellular proteomics : MCP,10.1016/j.mcpro.2023.100569,PubMed
962,pmid_37533767,Applications of multi-omics analysis in human diseases.,Chen Chongyang; Wang Jing; Pan Donghui; Wang Xinyu; Xu Yuping,2023,MedComm,10.1002/mco2.315,PubMed
963,crossref_10.1101_2023.09.09.556903,DelSIEVE: cell phylogeny model of single nucleotide variants and deletions from single-cell DNA sequencing data,Kang Senbai; Borgsmuller Nico; Valecha Monica; Markowska Magda; Kuipers Jack,2023,,10.1101/2023.09.09.556903,Crossref
964,ss_b1e90b67675b6d7ae88b563a93cb4d375857cb15,CellPLM: Pre-training of Cell Language Model Beyond Single Cells,Hongzhi Wen; Wenzhuo Tang; Xinnan Dai; Jiayuan Ding; Wei Jin,2023,bioRxiv,10.1101/2023.10.03.560734,SemanticScholar
965,crossref_10.3389_fcell.2023.1125782,Anoikis-related genes combined with single cell sequencing: Insights into model specification of lung adenocarcinoma and applicability for prognosis and therapy,Zhou Yiyi; Hu Zhenli,2023,Frontiers in Cell and Developmental Biology,10.3389/fcell.2023.1125782,Crossref
966,ss_81c5851a766ce8a353e5b906a583bac5d3efde43,Application of Deep Learning on Single-cell RNA Sequencing Data Analysis: A Review,M. Brendel; Chang Su; Zilong Bai; Hao Zhang; O. Elemento,2022,Bioinformatics,10.1016/j.gpb.2022.11.011,SemanticScholar
967,ss_37c1dd3757008f0744292fa9bfc0f7c36e71ba63,EagleC: A deep-learning framework for detecting a full range of structural variations from bulk and single-cell contact maps,Xiaotao Wang; Yu Luan; Feng Yue,2022,Science Advances,10.1126/sciadv.abn9215,SemanticScholar
968,ss_aad62cfede11bfed0138d71ba794f39ccae65013,Single-cell multiome of the human retina and deep learning nominate causal variants in complex eye diseases,Sean K. Wang; Surag Nair; Rui Li; K. Kraft; Anusri Pampari,2022,bioRxiv,10.1016/j.xgen.2022.100164,SemanticScholar
969,ss_f4d61e33a2739452ebc6c779128d32f565a5cafb,Deep learning shapes single-cell data analysis,Qin Ma; Dong Xu,2022,Nature reviews. Molecular cell biology,10.1038/s41580-022-00466-x,SemanticScholar
970,crossref_10.1101_2022.12.16.520772,Fatecode: Cell fate regulator prediction using classification autoencoder perturbation,Sadria Mehrshad; Layton Anita; Goyal Sidharta; Bader Gary D.,2022,,10.1101/2022.12.16.520772,Crossref
971,ss_cf36e25e6fd74475198c64bba87a7fc73eccc9d2,Dimensionality Reduction and Louvain Agglomerative Hierarchical Clustering for Cluster-Specified Frequent Biomarker Discovery in Single-Cell Sequencing Data,Soumita Seth ; Saurav Mallik ; Tapas Bhadra ; Zhongming Zhao,2022,Frontiers in Genetics,10.3389/fgene.2022.828479,SemanticScholar
972,crossref_10.21203_rs.3.rs-1754568_v1,Single Cell Genetic Analysis of COVID-19: A Deep Learning Approach,Schonfeld Elan,2022,,10.21203/rs.3.rs-1754568/v1,Crossref
973,ss_eab655875ad5fd7854d72fab65dbfabd07eb3a48,Clustering of single-cell multi-omics data with a multimodal deep learning method,Xiang Lin; Tian Tian; Zhi Wei; H. Hakonarson,2022,Nature Communications,10.1038/s41467-022-35031-9,SemanticScholar
974,ss_080d977c1c20fd30f6c949b0ce241b261af12a09,A multi-use deep learning method for CITE-seq and single-cell RNA-seq data integration with cell surface protein prediction and imputation,Justin Lakkis; Amelia Schroeder; Kenong Su; Michelle Y. Y. Lee; A. Bashore,2022,Nature Machine Intelligence,10.1038/s42256-022-00545-w,SemanticScholar
975,crossref_10.5220_0011103400003197,Attention! Transformer with Sentiment on Cryptocurrencies Price Prediction,Zhao Huali; Crane Martin; Bezbradica Marija,2022,"Proceedings of the 7th International Conference on Complexity, Future Information Systems and Risk",10.5220/0011103400003197,Crossref
976,crossref_10.3390_ai3020016,Distinguishing Malicious Drones Using Vision Transformer,Jamil Sonain; Abbas Muhammad Sohail; Roy Arunabha M.,2022,AI,10.3390/ai3020016,Crossref
977,crossref_10.23919_ipec-himeji2022-ecce53331.2022.9807133,Operation of Single-Delta Bridge-Cell Converter With Single-Phase Medium-Frequency Transformer Under Low Magnetizing Inductance,Okumura Kento; Hagiwara Makoto,2022,2022 International Power Electronics Conference (IPEC-Himeji 2022- ECCE Asia),10.23919/ipec-himeji2022-ecce53331.2022.9807133,Crossref
978,pmid_34718418,CpG Transformer for imputation of single-cell methylomes.,De Waele Gaetan; Clauwaert Jim; Menschaert Gerben; Waegeman Willem,2022,Bioinformatics,10.1093/bioinformatics/btab746,PubMed
979,crossref_10.1109_ictc55196.2022.9952973,B-Cell Linear Epitope Prediction Using Transformer Encoder,Kim Youjin; Park Jinhee; Kwon Junseok,2022,2022 13th International Conference on Information and Communication Technology Convergence (ICTC),10.1109/ictc55196.2022.9952973,Crossref
980,crossref_10.1101_2022.05.27.493774,CELL-E: A Text-To-Image Transformer for Protein Localization Prediction,Khwaja Emaad; Song Yun S.; Huang Bo,2022,,10.1101/2022.05.27.493774,Crossref
981,crossref_10.31224_2606,State of Charge Prediction of Lead Acid Battery using Transformer Neural Network for Solar Smart Dome 4.0,Agustono Iwan,2022,,10.31224/2606,Crossref
982,crossref_10.3389_fnins.2022.1086168,Detection of differentially expressed genes in spatial transcriptomics data by spatial analysis of spatial transcriptomics: A novel method based on spatial statistics,Qiu Zhihua; Li Shaojun; Luo Ming; Zhu Shuanggen; Wang Zhijian,2022,Frontiers in Neuroscience,10.3389/fnins.2022.1086168,Crossref
983,ss_db62b8d291f13d75cd3284a58a46e3afb9ad5289,Block-Recurrent Transformers,DeLesley S. Hutchins; Imanol Schlag; Yuhuai Wu; Ethan Dyer; Behnam Neyshabur,2022,Neural Information Processing Systems,10.48550/arXiv.2203.07852,SemanticScholar
984,ss_98496b462b6a0406e41a956e68319ac17344a739,Self-Supervised Learning of Phenotypic Representations from Cell Images with Weak Labels,J. Cross-Zamirski; Guy B. Williams; E. Mouchet; C. Schonlieb; Riku Turkki,2022,arXiv.org,10.48550/arXiv.2209.07819,SemanticScholar
985,crossref_10.1101_2022.08.22.504669,Mechanistic Deep Learning Framework on Cell Traits Derived from Single-Cell Mass Cytometry Data,Wang Bo; Zinkel Sandra S.; Gamazon Eric R.,2022,,10.1101/2022.08.22.504669,Crossref
986,crossref_10.17504_protocols.io.dm6gpb7p5lzp_v1,Overview of scRNA-seq of Human Knee Meniscus v1,not provided molmer,2022,,10.17504/protocols.io.dm6gpb7p5lzp/v1,Crossref
987,crossref_10.3389_978-2-88976-174-6,Data Mining and Statistical Methods for Knowledge Discovery in Diseases Based on Multimodal Omics,,2022,Frontiers Research Topics,10.3389/978-2-88976-174-6,Crossref
988,crossref_10.26434_chemrxiv-2022-1lq2j,Reliable and Accurate Prediction of Single Residue pKa Values Through Free Energy Perturbation Calculations,Coskun Dilek; Chen Wei; Clark Anthony; Lu Chao; Harder Edward,2022,,10.26434/chemrxiv-2022-1lq2j,Crossref
989,ss_b1ed4a03674571bd3406efa45c8bffdb30afd783,TransCluster: A Cell-Type Identification Method for single-cell RNA-Seq data using deep learning based on transformer,Tao Song; Huanhuan Dai; Shuang Wang; G. Wang; Xudong Zhang,2022,Frontiers in Genetics,10.3389/fgene.2022.1038919,SemanticScholar
990,crossref_10.17504_protocols.io.eq2lynw6pvx9_v1,JAX SCBL workflow for scRNA-seq of human placenta v1,Luo Diane,2022,,10.17504/protocols.io.eq2lynw6pvx9/v1,Crossref
991,crossref_10.1101_2022.09.16.508327,Single-cell Pairwise Relationships Untangled by Composite Embedding model,Subedi Sishir; Park Yongjin P.,2022,,10.1101/2022.09.16.508327,Crossref
992,crossref_10.17504_protocols.io.eq2lyn63rvx9_v1,Human CSF Processing  for 10x scRNA-seq v1,Zhang Le,2022,,10.17504/protocols.io.eq2lyn63rvx9/v1,Crossref
993,crossref_10.1016_b978-0-323-89841-6.00006-2,Biosensors for single-cell mechanical characterization,Liang Minhui; Zhong Jianwei; Ai Ye,2022,Biosensors for Single-Cell Analysis,10.1016/b978-0-323-89841-6.00006-2,Crossref
994,crossref_10.7490_f1000research.1119042.1,Non-negative spatial matrix factorization for multi-sample spatial transcriptomics data,Wang Yi; Hansen Kasper,2022,,10.7490/f1000research.1119042.1,Crossref
995,crossref_10.1101_2022.07.21.501020,A quaternion model for single cell transcriptomics,Frost H. Robert,2022,,10.1101/2022.07.21.501020,Crossref
996,crossref_10.1093_bioinformatics_btac423,Single-cell generalized trend model (scGTM): a flexible and interpretable model of gene expression trend along cell pseudotime,Cui Elvis Han; Song Dongyuan; Wong Weng Kee; Li Jingyi Jessica,2022,Bioinformatics,10.1093/bioinformatics/btac423,Crossref
997,crossref_10.1016_j.aiopen.2022.01.001,Survey: Transformer based video-language pre-training,Ruan Ludan; Jin Qin,2022,AI Open,10.1016/j.aiopen.2022.01.001,Crossref
998,crossref_10.1007_978-1-0716-2752-5_10,scRNA-seq for Microcephaly Research [III]: Computational Analysis of scRNA-seq Data,Babcock Benjamin; Malawsky Daniel,2022,Methods in Molecular Biology,10.1007/978-1-0716-2752-5_10,Crossref
999,crossref_10.2139_ssrn.4055751,Mat-Transformer-Based State Prediction Method for Information Equipment,Wang Min; zheng chen; Wang Kun; chen zhigang,2022,SSRN Electronic Journal,10.2139/ssrn.4055751,Crossref
1000,crossref_10.1101_2022.06.01.494441,Multi-task learning from single-cell multimodal omics with Matilda,Liu Chunlei; Huang Hao; Yang Pengyi,2022,,10.1101/2022.06.01.494441,Crossref
1001,crossref_10.26226_m.6321b4f6f30377bc3baf6021,E2BRN006 - Spatial transcriptomics on human epidermal equivalents,Laberthonniere Camille,2022,,10.26226/m.6321b4f6f30377bc3baf6021,Crossref
1002,crossref_10.12688_f1000research.122775.1,Spatial transcriptomics dimensionality reduction using wavelet bases,Xu Zhuoyan; Sankaran Kris,2022,F1000Research,10.12688/f1000research.122775.1,Crossref
1003,crossref_10.1093_gigascience_giad098,Imputation method for single-cell RNA-seq data using neural topic model,Qi Yueyang; Han Shuangkai; Tang Lin; Liu Lin,2022,GigaScience,10.1093/gigascience/giad098,Crossref
1004,crossref_10.17504_protocols.io.6qpvr614zvmk_v1,Human Knee Meniscus Collection Protocol for scRNA-seq v1,not provided molmer,2022,,10.17504/protocols.io.6qpvr614zvmk/v1,Crossref
1005,ss_e6bd16bfd61cee74526adb7120737c94981023b5,Single-cell Analysis Technologies for Immuno-oncology Research: from Mechanistic Delineation to Biomarker Discovery,Zhiliang Bai; Graham Su; R. Fan,2021,Bioinformatics,10.1016/j.gpb.2021.02.004,SemanticScholar
1006,crossref_10.21203_rs.3.rs-1038054_v1,Link prediction of viral spike proteins and cell receptors using structural perturbation method,Zhou Iris,2021,,10.21203/rs.3.rs-1038054/v1,Crossref
1007,pmid_33686845,High-throughput label-free cell detection and counting from diffraction patterns with deep fully convolutional neural networks.,Yi Faliu; Park Seonghwan; Moon Inkyu,2021,Journal of biomedical optics,10.1117/1.JBO.26.3.036001,PubMed
1008,pmid_34603282,On Deep Landscape Exploration of COVID-19 Patients Cells and Severity Markers.,Vazquez-Jimenez Aaron; Avila-Ponce De Leon Ugo Enrique; Matadamas-Guzman Meztli; Mucino-Olmos Erick Andres; Martinez-Lopez Yoscelina E,2021,Frontiers in immunology,10.3389/fimmu.2021.705646,PubMed
1009,crossref_10.1101_2021.11.04.467354,FISHFactor: A Probabilistic Factor Model for Spatial Transcriptomics Data with Subcellular Resolution,Walter Florin C.; Stegle Oliver; Velten Britta,2021,,10.1101/2021.11.04.467354,Crossref
1010,crossref_10.1101_2021.12.15.472792,Comprehensive Benchmarking of CITE-seq versus DOGMA-seq Single Cell Multimodal Omics,Xu Zhongli; Heidrich-OHare Elisa; Chen Wei; Duerr Richard H.,2021,,10.1101/2021.12.15.472792,Crossref
1011,crossref_10.1101_2021.01.10.426098,A generalization of t-SNE and UMAP to single-cell multimodal omics,Do Van Hoan; Canzar Stefan,2021,,10.1101/2021.01.10.426098,Crossref
1012,crossref_10.1101_2021.06.01.445670,Muon: multimodal omics analysis framework,Bredikhin Danila; Kats Ilia; Stegle Oliver,2021,,10.1101/2021.06.01.445670,Crossref
1013,crossref_10.1101_2021.09.03.458944,Single-cell perturbation dissects transcription factor control of progression speed and trajectory choice in early T-cell development,Zhou Wen; Gao Fan; Romero-Wolf Maile; Jo Suin; Rothenberg Ellen V.,2021,,10.1101/2021.09.03.458944,Crossref
1014,crossref_10.1101_2021.08.24.457516,Parameter inference for stochastic biochemical models from perturbation experiments parallelised at the single cell level,Davidovic Anela; Chait Remy; Batt Gregory; Ruess Jakob,2021,,10.1101/2021.08.24.457516,Crossref
1015,crossref_10.1242_dev.199779,A single-cell resolved cell-cell communication model explains lineage commitment in hematopoiesis,Rommelfanger Megan K.; MacLean Adam L.,2021,Development,10.1242/dev.199779,Crossref
1016,crossref_10.1101_2021.06.23.449615,A Bayesian Multivariate Mixture Model for Spatial Transcriptomics Data,Allen Carter; Chang Yuzhou; Neelon Brian; Chang Won; Kim Hang J.,2021,,10.1101/2021.06.23.449615,Crossref
1017,crossref_10.1101_2021.10.11.21264761,Explainable Transformer-Based Neural Network for the Prediction of Survival Outcomes in Non-Small Cell Lung Cancer (NSCLC),Kipkogei Elly; Arango Argoty Gustavo Alonso; Kagiampakis Ioannis; Patra Arijit; Jacob Etai,2021,,10.1101/2021.10.11.21264761,Crossref
1018,crossref_10.1101_2021.11.29.470386,Graph Transformer for drug response prediction,Chu Thang; Nguyen Tuan,2021,,10.1101/2021.11.29.470386,Crossref
1019,crossref_10.7554_elife.73998.sa0,Editor's evaluation: Integrative analysis of scRNA-seq and scATAC-seq revealed transit-amplifying thymic epithelial cells expressing autoimmune regulator,Sakaguchi Shimon,2021,,10.7554/elife.73998.sa0,Crossref
1020,crossref_10.1101_2021.04.16.440230,Integrating unmatched scRNA-seq and scATAC-seq data and learning cross-modality relationship simultaneously,Zhang Ziqi; Yang Chengkai; Zhang Xiuwei,2021,,10.1101/2021.04.16.440230,Crossref
1021,crossref_10.1093_bioinformatics_btab324,Multimodal regularized linear models with flux balance analysis for mechanistic integration of omics data,Magazzu Giuseppe; Zampieri Guido; Angione Claudio,2021,Bioinformatics,10.1093/bioinformatics/btab324,Crossref
1022,crossref_10.1109_ddcls52934.2021.9455610,Operation State Assessment and Prediction of Distribution Transformer Based on Data Driven,Fan Min; Peng Gang; Zhang Bo; Zhou Meng; Jia Shitao,2021,2021 IEEE 10th Data Driven Control and Learning Systems Conference (DDCLS),10.1109/ddcls52934.2021.9455610,Crossref
1023,crossref_10.17504_protocols.io.b2udqes6,Single-cell suspension preparation for scRNA-seq (10x chromium) v1,Nakamura Shoichi,2021,,10.17504/protocols.io.b2udqes6,Crossref
1024,ss_b025eae68b61a5fdfcc4c6ea3e16aefc8b488630,DeepMAPS: Single-cell biological network inference using heterogeneous graph,A. Ma; Xiaoying Wang; Cankun Wang; Jingxiang Li; Tong Xiao,2021,,,SemanticScholar
1025,crossref_10.1016_j.ccell.2020.04.001,The Glioma Stem Cell Model in the Era of Single-Cell Genomics,Suva Mario L.; Tirosh Itay,2020,Cancer Cell,10.1016/j.ccell.2020.04.001,Crossref
1026,ss_bade92279ea1a2e4a19d2ebbd76dc202421111b5,An interpretable deep-learning architecture of capsule networks for identifying cell-type gene expression programs from single-cell RNA-sequencing data,Lifei Wang; Rui Nie; Zeyang Yu; Ruyue Xin; Caihong Zheng,2020,Nature Machine Intelligence,10.1038/s42256-020-00244-4,SemanticScholar
1027,ss_2cea0fc62d594160135feaa8b2abf92e3b84e5c8,Solid State Transformers: An Emerging Trend in Power Quality Improvement,Saju N; J. V; Aiswary K P,2020,International Journal of Engineering Research and Technology,10.37624/ijert/13.5.2020.900-908,SemanticScholar
1028,crossref_10.7490_f1000research.1118091.1,Museum of spatial transcriptomics,Moses Lambda; Pachter Lior,2020,,10.7490/f1000research.1118091.1,Crossref
1029,crossref_10.1038_s41592-019-0703-5,Method of the Year 2019: Single-cell multimodal omics,,2020,Nature Methods,10.1038/s41592-019-0703-5,Crossref
1030,crossref_10.1109_icpsasia48933.2020.9208450,Prediction Method for Transformer State Based on GRU Network,Su Xiaomeng; Wang Guan; Li Qingquan,2020,2020 IEEE/IAS Industrial and Commercial Power System Asia (I&amp;CPS Asia),10.1109/icpsasia48933.2020.9208450,Crossref
1031,crossref_10.1101_2020.10.05.314039,Fast and interpretable scRNA-seq data analysis,Cobanoglu Murat Can,2020,,10.1101/2020.10.05.314039,Crossref
1032,crossref_10.7490_f1000research.1118451.1,Interoperability between Bioconductor and Python for scRNA-seq analysis,Zappia Luke,2020,,10.7490/f1000research.1118451.1,Crossref
1033,crossref_10.1101_2020.04.02.021345,AutoGenome V2: New Multimodal Approach Developed for Multi-Omics Research,Xu Chi; Liu Denghui; Zhang Lei; Xu Zhimeng; He Wenjun,2020,,10.1101/2020.04.02.021345,Crossref
1034,crossref_10.21203_rs.3.pex-952_v1,Direct-seq: employing programmed gRNA scaffold for streamlined scRNA-seq in CRISPR screen,Wang Lixia; Ma Lijia,2020,,10.21203/rs.3.pex-952/v1,Crossref
1035,ss_bfbdfeaf53283ed4386e102e9ede36be2d11ac3a,Topology and Control Method of a Single-Cell Matrix-Type Solid-State Transformer,Hui Wang; Yichun Zhang; Yao Sun; Minghui Zheng; Xiao Liang,2020,IEEE Journal of Emerging and Selected Topics in Power Electronics,10.1109/jestpe.2019.2940514,SemanticScholar
1036,crossref_10.17504_protocols.io.5qpvo53j9l4o_v1,Archival preservation of cell suspensions for scRNA-Seq  v1,Mazutis Linas; Masilionis Ignas,2020,,10.17504/protocols.io.5qpvo53j9l4o/v1,Crossref
